ID,CTR_SRR23389308,CTR_SRR23389309,CTR_SRR23389310,CTR_SRR23389311,CTR_SRR23389312,CTR_SRR23389313,CTR_SRR23389314,CTR_SRR23389315,CTR_SRR23389316,CTR_SRR23389317,CTR_SRR23389319,CTR_SRR23389320,CTR_SRR23389321,CTR_SRR23389322,CTR_SRR23389323,CTR_SRR23389324,CTR_SRR23389325,CTR_SRR23389326,CTR_SRR23389327,CTR_SRR23389328,CTR_SRR23389331,CTR_SRR23389332,CTR_SRR23389333,CTR_SRR23389334,CTR_SRR23389335,CTR_SRR23389336,CTR_SRR23389337,CTR_SRR23389339,CTR_SRR23389340,CTR_SRR23389341,CTR_SRR23389330,CTR_SRR23389342,CTR_SRR23389343,CTR_SRR23389344,CTR_SRR23389345,CTR_SRR23389346,CTR_SRR23389347,CTR_SRR23389348,CTR_SRR23389350,CTR_SRR23389262,CTR_SRR23389263,CTR_SRR23389264,CTR_SRR23389265,CTR_SRR23389266,CTR_SRR23389267,CTR_SRR23389268,CTR_SRR23389269,CTR_SRR23389270,CTR_SRR23389272,CTR_SRR23389273,CTR_SRR23389274,CTR_SRR23389275,CTR_SRR23389276,CTR_SRR23389277,CTR_SRR23389278,CTR_SRR23389279,CTR_SRR23389280,CTR_SRR23389281,CTR_SRR23389283,CTR_SRR23389284,CTR_SRR23389285,CTR_SRR23389291,CTR_SRR23389292,CTR_SRR23389293,CTR_SRR23389294,CTR_SRR23389295,CTR_SRR23389297,CTR_SRR23389298,CTR_SRR23389299,CTR_SRR23389300,CTR_SRR23389301,CTR_SRR23389302,CTR_SRR23389303,CTR_SRR23389304,CTR_SRR23389305,CTR_SRR23389306,CTR_A_461K_BV0D0,CTR_A_464S_WV0D0,CTR_A_466Y_YV0D0,CTR_A_564P_MV0D0,CTR_A_565K_UV0D0,CTR_A_661R_BV0D0,CTR_A_662W_TV0D0,CTR_A_665S_JV0D0,CTR_A_666J_PV0D0,CTR_A_465N_LV0D0
Klebsiella_pneumoniae_pneumoniae_MGH78578,0.0015152,0,0,0.0052632,0.0081102,0,0.018104,0,0,0.025915,0,0,0,0.0031719,0.0017817,0,0,0,0.0010124,0,0,0,0.018337,0.0011993,0.0010695,0.013511,0,0.001077,0.001479,0.0058835,0,0,0.0010006,0,0,0,0.0095256,0.0016501,0,0,0,0.010763,0,0,0.0011951,0.025,0.0041496,0,0,0,0.0066996,0.033802,0,0.0011661,0,0,0,0.0034708,0.0046067,0.014491,0,0,0,0,0.0046077,0,0,0.0063669,0.0030968,0,0.19298,0.0022501,0,0,0.027014,0,0.026929,0.020461,0.0016634,0.014122,0.019514,0,0.0054283,0.0040275,0,0
Klebsiella_sp_1_1_55,0,0,0,0.0013331,0,0,0.0088235,0,0,0.010848,0,0,0,0,0,0,0,0,0,0,0,0,0.0011731,0,0,0.0020032,0,0,0.0011332,0.0027476,0,0,0,0,0,0,0.0013656,0,0,0,0,0.0052211,0,0,0,0.0016545,0,0,0,0,0,0.016132,0,0,0,0,0,0,0.0039498,0.0031177,0,0,0,0,0,0,0,0.0011144,0.0033803,0.0012825,0.056505,0.0024208,0,0,0.0043043,0,0.0031836,0.0024668,0,0.003968,0.0026454,0,0.0012547,0,0,0
Kluyvera_ascorbata_ATCC_33433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002851,0,0,0,0,0,0,0.0012581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lachnospiraceae_bacterium_sp_5_1_63FAA,0.0023513,0.0058721,0.030402,0.0040701,0.011825,0.0027873,0,0.01425,0.0048242,0.013297,0.0057221,0.0074444,0.0066256,0.012937,0.0096649,0.007008,0.019229,0.011534,0.0033076,0,0.015272,0.0084237,0.007943,0.0099145,0.0058844,0.0043019,0.012084,0.017833,0,0.017412,0.0067671,0.025093,0.0087697,0.0030847,0.023127,0.019328,0.0062764,0.012021,0.015302,0.009202,0.021957,0.007972,0.046405,0.001994,0.047429,0,0.0070305,0.026963,0.002815,0.0059669,0.020877,0.0042787,0.033892,0.024754,0.0060093,0.038412,0.0094046,0.0069323,0.006175,0.0081922,0.020366,0,0.0022866,0.0036252,0.026117,0.012767,0.0035953,0.017807,0.00257,0.020846,0.001171,0.0035509,0,0.005325,0.0064384,0.013003,0.0010931,0.0020948,0.042845,0.0010815,0,0.0012933,0.0016687,0.0012369,0.0027686,0.0096608
Lachnospiraceae_bacterium_sp_8_1_57FAA,0.001805,0.0019848,0.016221,0.0045504,0.0036146,0.0018413,0,0.0036533,0.0059757,0.004794,0.004165,0.0074153,0.0043244,0.0023078,0.0023523,0.0030105,0.0052997,0.003089,0.0031286,0,0.0056083,0.004305,0.0094183,0.0038146,0.0041893,0.010167,0.0044328,0.0066793,0,0.013833,0.0031793,0.0044978,0.003631,0.010076,0.010691,0.0030518,0.003443,0.0046535,0.0044119,0.0029446,0.0021306,0.0028093,0.01086,0.0030721,0.0020064,0,0.0023819,0.0037533,0.0010376,0.0036478,0.0025884,0.0041964,0.0037651,0.0060849,0.0058032,0.0024002,0.0053791,0.0028333,0.0090951,0.0045469,0.0082991,0.0084869,0.0035876,0.0027958,0,0.010212,0.0030734,0.0062755,0.0034576,0.0040089,0.0015086,0.0032701,0.0028258,0.003557,0.0019756,0.0033959,0.01928,0.0013719,0.01448,0.021501,0.040786,0.046292,0.0070466,0.0093368,0.006037,0.0033863
Lactobacillus_amylovorus_GRL_1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0047185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_animalis_KCTC_3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02851,0,0,0,0,0,0,0,0
Lactobacillus_casei_casei_BL23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038497,0,0,0,0,0,0,0,0,0,0,0.0015502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lactobacillus_crispatus_125_2_CHN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106,0,0,0,0,0,0,0,0
Lactobacillus_fermentum_ATCC_14931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015524,0,0,0,0,0,0,0,0
Lactobacillus_fermentum_IFO_3956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018513,0,0,0,0,0,0,0,0
Lactobacillus_gasseri_ATCC_33323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092835,0,0,0,0,0,0,0,0
Lactobacillus_mucosae_LM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002049,0,0,0,0,0,0,0,0
Lactobacillus_ruminis_ATCC_25644,0,0.010084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017072,0,0,0.0053144,0,0,0,0,0,0,0.0025986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017371,0,0,0,0,0,0,0,0,0
Lactobacillus_salivarius_HO66_ATCC_11741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016625,0,0,0,0,0,0,0,0,0,0.0083921,0,0.0017003,0,0,0,0
Lactobacillus_salivarius_salivarius_UCC118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020445,0,0,0,0,0,0,0,0,0,0.0099465,0,0.0019231,0,0,0,0
Lactococcus_garvieae_ATCC_49156,0,0,0,0.001002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024641,0,0,0,0.00173,0,0,0,0,0,0,0,0,0,0,0,0.001986,0,0,0.0029795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011527,0,0,0,0,0,0,0,0,0,0,0.017368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leuconostoc_argentinum_KCTC_3773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052721,0.0014143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvinbryantia_formatexigens_I_52_DSM_14469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024104,0.0011489,0,0,0,0,0.0013586,0,0,0,0.0011339,0,0,0,0,0.0014215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012874,0,0,0,0,0,0.0010122,0,0,0,0,0.0017911,0,0,0.0015436,0.001441,0.0012964,0.0011648,0.0010516
Megamonas_funiformis_YIT_11815,0.011715,0,0,0.016843,0,0.00962,0,0.02706,0.0047935,0,0,0,0,0,0.0094172,0,0,0,0,0,0,0.0090916,0,0.014994,0.019069,0.017022,0.034626,0,0,0.015266,0,0,0.0094556,0.14001,0.0012446,0.0070818,0.035347,0,0.02211,0.0077739,0,0.012079,0.010701,0,0,0,0,0.025939,0.15768,0,0,0.0017109,0,0,0.018809,0,0.0064338,0,0.027522,0.0041408,0,0,0.01305,0.032175,0,0,0.06104,0,0,0,0.0016866,0.055588,0.0653,0,0,0,0,0,0,0.024072,0,0,0.0011274,0,0,0
Megamonas_hypermegale_ART12_1,0.0047731,0,0,0.039094,0,0.003914,0,0.0187,0.0017147,0,0,0,0,0,0.019432,0,0,0,0,0,0,0.019775,0,0.029986,0.011527,0.0070596,0.014167,0,0,0.041137,0,0,0.0044177,0.12846,0.0025974,0.0025011,0.015573,0,0.045246,0.0032201,0,0.010376,0.0055567,0,0,0,0,0.010075,0.08507,0,0,0.0013161,0,0,0.01695,0,0.005682,0,0.025415,0.001766,0,0,0.0054629,0.016145,0,0,0.030866,0,0,0,0,0.02306,0.062959,0,0,0,0,0,0,0.0095387,0,0,0,0,0,0
Megasphaera_elsdenii_DSM_20460,0.0044972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022591,0,0,0,0.0010272,0,0,0,0,0,0,0.0025799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045261,0,0,0,0,0,0,0.01954,0.01029,0,0.0012315,0,0,0,0,0.0019109,0,0.0064945,0,0,0.0011858,0.0015299,0,0,0,0,0.0014051,0,0.032319,0,0.028924,0,0,0,0
Melainabacterium_MEL_A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038473,0,0,0,0,0,0,0,0,0,0.025275,0,0,0,0.007079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081364,0
Methanobrevibacter_ruminantium_M1,0,0,0,0.0010218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024725,0,0,0,0.0017706,0,0,0,0,0,0,0,0,0,0,0,0.0020005,0,0,0.0030115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011492,0,0,0,0,0,0,0,0,0,0,0.017472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methanobrevibacter_smithii_ATCC_35061,0.003004,0.0034215,0,0,0,0,0,0,0,0,0,0.035814,0,0,0,0.013307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040045,0.0047651,0,0,0,0,0,0,0,0,0,0,0.0052043
Methanosphaera_stadtmanae_DSM_3091,0.0012403,0.0010161,0,0,0,0,0,0,0,0,0,0.0029096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microbacterium_oleivorans_NBRC_103075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsuokella_jalaludinii_DSM_13811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitsuokella_multacida_DSM_20544,0.002435,0.0012906,0,0,0,0,0,0,0,0,0.0043756,0,0,0,0,0,0,0,0,0,0,0,0,0.011219,0,0,0,0,0,0,0,0,0,0.0030783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040564,0,0,0,0,0,0.0030531,0.004411,0,0,0,0,0.0019262,0.049519,0,0.0010677,0,0.02754,0,0,0.0010937,0,0,0,0,0,0,0,0,0,0,0,0,0.0055433,0
Morganella_morganii_subsp_morganii_KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycoplasma_hominis_ATCC_23114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012122,0,0,0,0,0.0021875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mycoplasma_pneumoniae_309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011846,0.0010496,0,0,0,0
Neisseria_macacae_ATCC_33926,0,0,0,0,0,0,0,0,0,0,0,0.0056746,0,0,0,0.012035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012184,0,0,0,0,0,0,0,0,0,0,0,0
Oceanobacillus_picturae_strain_S1,0.001533,0.0014453,0.0033264,0,0,0,0,0,0.0014576,0,0,0,0,0,0.0013979,0,0,0.0021419,0,0,0,0,0,0,0.002578,0.0012465,0.0014662,0,0,0,0.0011745,0,0,0,0,0,0,0.0054864,0.0013363,0.0013331,0.0022608,0.0024268,0,0,0.001852,0.0021755,0,0,0.0041123,0,0,0.0014775,0.0010855,0,0,0,0,0.0011182,0.0017971,0.0044327,0,0.0078214,0.0029952,0.0034441,0,0.0074454,0.0018831,0,0,0,0,0.0025006,0,0,0,0.0039371,0,0,0,0,0,0,0,0,0,0
Odoribacter_laneus_YIT_12061,0,0,0,0,0,0,0,0,0,0,0,0.0055413,0,0,0,0.011956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012589,0,0,0,0,0,0,0,0,0,0,0,0
Odoribacter_splanchnicus_1651_6_DSM_20712,0.0077943,0.001999,0,0.0013646,0,0.0028953,0.0011505,0,0.0029439,0.0035875,0.0031377,0.0070832,0.0045818,0.0023426,0.0026778,0.001721,0.0011481,0.0027025,0.0012435,0.0053555,0,0.0041022,0,0.0025459,0.004208,0.0043941,0.001885,0,0,0.0048273,0.0038443,0,0.00184,0,0.0032945,0.0011888,0.0013935,0,0.0018294,0.0049192,0.0027014,0,0.0026515,0.0014852,0,0,0.0034614,0.0023002,0,0.0053887,0,0.0013958,0.002424,0.0038862,0.004792,0.0050376,0.0040324,0.0019578,0.0012735,0.0038001,0.0019979,0.0028691,0.0029466,0,0.0016847,0.0041288,0.0014245,0,0.0027644,0,0,0.0028371,0.0018841,0.0026229,0.0017512,0.002353,0.0016803,0,0,0,0.0036576,0,0,0,0.0010374,0
Olsenella_profusa_F019501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050538,0,0,0.0056124,0,0,0,0,0,0,0,0,0,0,0,0
Olsenella_uli_DSM_7084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019789,0,0,0,0,0,0,0,0,0
Oxalobacter_formigenes_OXCC13,0,0,0,0,0,0,0,0,0,0,0,0.0011009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_distasonis_ATCC_8503,0,0,0.0016874,0,0,0,0,0,0,0,0,0.0057515,0.0018613,0,0.0013022,0,0,0,0.0010579,0.0020108,0.0014984,0,0.0014254,0,0,0.0015793,0.0016409,0,0,0.0021675,0.0015784,0.0012163,0,0.0010992,0,0,0,0.001114,0,0.0020459,0.00174,0,0.0026569,0.0010419,0,0,0,0.0015723,0.0037239,0,0.0010774,0,0,0.0037269,0,0.0013878,0,0,0.0040935,0,0.0058346,0.0041731,0.00604,0.0025645,0.013614,0.002097,0.0025128,0,0,0.0012188,0,0,0.0060572,0,0,0.0062216,0,0.0016054,0,0,0.0021287,0,0,0,0,0
Parabacteroides_goldsteinii_dnLKV18,0,0,0,0,0,0,0.003695,0,0.0011179,0,0,0.001191,0,0,0,0.0011084,0,0,0,0,0,0,0,0,0,0,0,0,0.0016433,0,0,0,0,0,0,0,0,0.0017104,0,0,0,0,0.0015415,0,0,0,0,0,0,0,0,0,0,0,0,0.0010005,0,0,0.0012404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides_johnsonii_DSM_18315,0,0,0,0.0012254,0,0,0,0,0,0.0022208,0,0.0018435,0.0016693,0.001273,0.0010383,0.0010243,0,0.00147,0,0,0,0,0.0041141,0,0,0,0.0017996,0.0023418,0,0,0.0015317,0,0.0013056,0.0010728,0.001423,0.001205,0,0.002573,0,0.0010662,0,0,0.0013595,0.0050172,0,0,0.0043546,0.002745,0,0,0,0,0,0.0020641,0.0012633,0,0.0026339,0.0010793,0.0089608,0,0,0,0.0015153,0.0024404,0,0.0039893,0,0,0.0011769,0.0010802,0,0,0,0.0011059,0.0025248,0.001016,0,0,0,0.0010604,0.0014678,0,0,0,0.0022669,0
Parabacteroides_merdae_ATCC_43184,0.0029665,0.0020657,0,0.001303,0.001358,0.001456,0,0.0033309,0.002538,0.0017333,0.0052253,0.006901,0.0063337,0,0.0024332,0,0,0.0047714,0,0.0051922,0,0.0022863,0.0020718,0.003148,0.0025752,0.005703,0,0,0,0.0027711,0.0012437,0,0.0055456,0.005362,0.0061379,0,0,0.010644,0.0015029,0.0052954,0.0023822,0.0021593,0.0015636,0.0025005,0.0021075,0,0,0,0.0024224,0.0032795,0.0012098,0.003638,0.0058089,0.0077096,0.0028815,0.0048775,0,0.0025391,0.0016628,0.0089924,0.0013697,0.0040399,0.0051295,0.00367,0.0046571,0.0016302,0.0027089,0.0014903,0.0014829,0,0,0.0010198,0.0063874,0.0053671,0.0025507,0.0045426,0,0,0,0.010112,0.0013976,0.0010933,0.0069508,0,0.0010327,0
Parabacteroides_sp_D13,0.002204,0,0.0024569,0.0059757,0,0,0,0.0019011,0.0013723,0.002166,0.0011167,0.0034538,0.0023362,0.0011595,0.0031087,0,0.0010045,0.0034053,0.0011479,0.0026791,0.0019626,0,0.0018322,0,0,0.001976,0.0027315,0.0010516,0,0.0022008,0.0029953,0,0,0.0054262,0.0030358,0,0.001041,0.0025021,0,0.0022909,0.0030914,0.0033734,0.0034064,0.0015306,0.0021526,0,0.0064014,0.0012576,0.0020995,0,0.001338,0.0023716,0,0.0036088,0,0.0015361,0.0018068,0.0027336,0.0032482,0.0021864,0.0032007,0.0026796,0.0066053,0.0031191,0.011274,0.002146,0.0020826,0,0,0.001582,0,0.0042153,0.0047061,0,0.0016482,0.004377,0,0.0013774,0,0,0.0022043,0,0,0,0,0
Paracoccus_yeei_ATCC_BAA_599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053792,0.0014741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraprevotella_clara_YIT_11840,0.0080303,0,0,0.0021379,0,0,0,0.012773,0,0,0.0012724,0.003929,0.0063964,0,0.0018701,0.0037934,0.017714,0.004167,0,0,0.011973,0,0.001734,0,0,0.0066256,0,0,0,0.01216,0.003778,0,0,0.0013394,0,0,0,0.027719,0,0.0038721,0.0011405,0.0030808,0.0086767,0.0088021,0,0,0,0.0016751,0,0,0,0.0035005,0.0021448,0,0.0056037,0,0,0.0019383,0,0.0036267,0,0,0,0,0.0051941,0.0093785,0.0050389,0,0,0,0,0,0.016192,0.0028145,0.0053267,0.0070359,0,0,0,0.018778,0,0,0,0,0,0
Paraprevotella_xylaniphila_YIT_11841,0.002132,0,0,0.0012011,0,0,0,0.0013965,0,0,0,0,0.0016136,0,0,0.001177,0.0030902,0.001844,0,0,0.0020845,0,0.013934,0,0,0,0,0,0,0.0023589,0.0018626,0,0.0019334,0.013399,0,0,0,0.0031465,0,0.0016025,0,0,0.0024506,0.0025027,0,0,0,0,0,0,0,0.0015496,0,0,0.0012419,0,0,0.0020506,0,0.0013464,0,0,0,0,0,0.002473,0.0012925,0,0,0,0,0.0021258,0.0027292,0,0.0014313,0.0017635,0,0,0,0.0021269,0,0,0,0,0,0
Parasutterella_excrementihominis_YIT_11859,0,0,0,0,0,0,0,0.0017909,0,0.0024287,0.0030267,0,0.0030738,0,0,0,0,0,0,0,0.0029314,0,0,0,0,0,0,0.0014177,0.0074344,0,0,0.004658,0,0,0,0.0019233,0,0,0,0,0,0,0,0,0,0,0.0050318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018642,0,0,0,0.0020798,0,0,0.0010074,0,0,0,0,0,0,0,0,0,0,0,0,0.0020864,0,0,0,0,0
Pediococcus_pentosaceus_ATCC_25745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phascolarctobacterium_succinatutens_YIT_12067,0.022574,0,0.0010285,0.0014342,0.0037867,0.022478,0,0,0.026859,0,0.020014,0.0049077,0.0014688,0.0027507,0.0094583,0.034753,0,0.026433,0,0,0.0018768,0,0.0017752,0,0,0.004196,0.0022263,0,0,0.01897,0.021918,0,0.021068,0,0,0.0017695,0.0011668,0.0075638,0,0.010236,0.0074081,0,0,0,0,0,0.0030143,0.0061641,0,0.024503,0,0.021469,0.0074232,0,0.0024392,0.010909,0.001739,0.027657,0,0.041272,0.01284,0.018991,0.02953,0.024227,0,0.0012636,0.020064,0.0039239,0.0065757,0,0.0066072,0.040615,0.0014242,0.0019543,0.032735,0.028847,0,0,0.0049558,0.0037685,0.0095471,0.024383,0.0094557,0,0,0.041898
Plesiomonas_shigelloides_302_73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
